GameID,Minute,Scorer,Team
8225387,90,Maranhão,Fluminense RJ
8225387,28,Robinho,Atlético Mineiro
8225387,89,Rómulo Otero,Atlético Mineiro
8225396,4,Zeca,Santos FC
8225403,15,Lins,Figueirense
8225403,38,Dodô,Figueirense
8225403,44,Jonas,América MG
8225403,80,Osman Júnior,América MG
8225404,53,Fábio Ferreira,Ponte Preta
8225404,76,Roger,Ponte Preta
8225404,90,William Pottker,Ponte Preta
8225405,90,Bruno Moraes,Santa Cruz FC
8225399,82,Gabriel Jesus,SE Palmeiras
8225399,62,Alan Patrick,Flamengo RJ
8225402,28,Leandro,Coritiba FC
8225402,15,Marlone,Corinthians SP
8225397,4,Cícero,Fluminense RJ
8225397,54,Dener,Chapecoense
8225397,89,Lourency,Chapecoense
8225400,59,Júnior Urso,Atlético Mineiro
8225398,43,Wesley,São Paulo FC
8225401,47,Kanu,EC Vitória BA
8225408,5,Moisés Mineiro,SE Palmeiras
8225408,76,Yerry Mina,SE Palmeiras
8225407,37,Willian Arão,Flamengo RJ
8225407,71,Diego,Flamengo RJ
8225410,76,Robinho,Cruzeiro EC
8225410,31,Clayton,Atlético Mineiro
8225411,40,Gustavo Scarpa,Fluminense RJ
8225412,80,Pablo,Atlético Paranaense
8225413,12,Tiaguinho,Chapecoense
8225413,44,Tiaguinho,Chapecoense
8225413,33,Fábio Ferreira,Ponte Preta
8225413,56,Roger,Ponte Preta
8225415,31,Amaral,Coritiba FC
8225406,45,Rodrigo Pimpão,Botafogo RJ
8225409,5,Jonathan Copete,Santos FC
